user_id,signup_date,country,device_type,is_kyc_verified,account_type
U00522,2022-09-21,Germany,Mobile,Yes,Personal
U00523,2022-02-22,India,Desktop,No,Personal
U00524,2023-07-26,Canada,Desktop,Yes,Personal
U00525,2023-09-12,Canada,Mobile,Yes,Personal
U00526,2022-01-05,Canada,Mobile,No,Personal
U00527,2022-04-13,UK,Mobile,Yes,Personal
U00528,2022-07-15,UK,Mobile,Yes,Personal
U00529,2024-02-13,India,Mobile,Yes,Personal
U00530,2024-05-26,USA,Mobile,Yes,Personal
U00531,2024-06-02,Australia,Mobile,Yes,Personal
U00532,2022-12-16,UK,Mobile,Yes,Personal
U00533,2022-02-16,India,Desktop,Yes,Personal
U00534,2024-05-16,Germany,Desktop,Yes,Personal
U00535,2024-04-02,Canada,Mobile,No,Business
U00536,2024-03-30,Canada,Desktop,Yes,Personal
U00537,2023-10-18,Canada,Mobile,Yes,Business
U00538,2022-09-26,India,Desktop,Yes,Personal
U00539,2023-01-05,Canada,Mobile,Yes,Personal
U00540,2023-09-28,UK,Desktop,No,Personal
U00541,2022-04-16,Germany,Mobile,No,Business
U00542,2023-11-01,Canada,Mobile,Yes,Personal
U00543,2023-10-21,India,Desktop,Yes,Personal
U00544,2023-10-19,Germany,Mobile,Yes,Personal
U00545,2022-04-30,Canada,Mobile,Yes,Personal
U00546,2024-04-10,USA,Mobile,No,Personal
U00547,2024-02-26,Canada,Mobile,Yes,Personal
U00548,2023-08-27,Australia,Mobile,No,Business
U00549,2022-02-27,UK,Mobile,No,Personal
U00550,2022-12-12,Germany,Mobile,Yes,Personal
U00551,2024-01-11,UK,Mobile,Yes,Personal
U00552,2023-04-19,USA,Desktop,Yes,Business
U00553,2022-04-27,USA,Mobile,Yes,Personal
U00554,2024-04-09,Australia,Mobile,Yes,Personal
U00555,2024-03-01,UK,Mobile,Yes,Personal
U00556,2022-05-07,Germany,Desktop,Yes,Business
U00557,2023-01-28,USA,Desktop,Yes,Personal
U00558,2023-10-03,USA,Mobile,Yes,Personal
U00559,2022-02-27,Canada,Desktop,No,Personal
U00560,2023-09-26,Australia,Desktop,Yes,Personal
U00561,2023-05-28,India,Desktop,Yes,Personal
U00562,2024-01-21,USA,Mobile,Yes,Personal
U00563,2024-03-12,Germany,Mobile,No,Personal
U00564,2022-04-06,Germany,Mobile,Yes,Personal
U00565,2023-09-30,Canada,Mobile,Yes,Personal
U00566,2022-04-28,Germany,Mobile,Yes,Personal
U00567,2023-07-14,Canada,Mobile,No,Personal
U00568,2023-08-24,USA,Desktop,No,Personal
U00569,2023-05-03,USA,Mobile,No,Personal
U00570,2022-08-25,USA,Mobile,Yes,Personal
U00571,2024-06-03,USA,Desktop,Yes,Personal
U00572,2024-06-15,India,Mobile,Yes,Personal
U00573,2022-09-29,Australia,Mobile,Yes,Personal
U00574,2022-07-08,Australia,Mobile,Yes,Personal
U00575,2023-12-05,India,Desktop,Yes,Personal
U00576,2023-03-23,USA,Desktop,Yes,Personal
U00577,2023-08-04,Germany,Mobile,No,Personal
U00578,2024-02-29,Canada,Desktop,Yes,Personal
U00579,2024-05-10,Australia,Mobile,Yes,Personal
U00580,2022-09-04,UK,Mobile,Yes,Personal
U00581,2022-03-17,Canada,Mobile,Yes,Personal
U00582,2022-06-03,UK,Mobile,Yes,Personal
U00583,2023-10-18,UK,Mobile,Yes,Personal
U00584,2023-03-11,USA,Mobile,Yes,Personal
U00585,2022-03-27,UK,Mobile,Yes,Personal
U00586,2023-11-28,USA,Mobile,Yes,Personal
U00587,2022-10-12,India,Mobile,Yes,Personal
U00588,2022-08-08,Germany,Desktop,Yes,Personal
U00589,2022-03-10,UK,Mobile,Yes,Personal
U00590,2022-02-16,Germany,Mobile,Yes,Personal
U00591,2022-04-04,USA,Mobile,Yes,Personal
U00592,2024-01-20,UK,Desktop,Yes,Business
U00593,2023-03-29,Canada,Mobile,Yes,Personal
U00594,2022-07-23,India,Mobile,Yes,Personal
U00595,2022-08-06,Australia,Mobile,No,Personal
U00596,2023-04-19,India,Mobile,Yes,Personal
U00597,2023-03-08,UK,Mobile,Yes,Personal
U00598,2022-12-07,India,Mobile,Yes,Business
U00599,2023-07-05,Australia,Desktop,Yes,Personal
U00600,2023-09-04,Canada,Mobile,No,Personal
U00601,2022-10-16,Germany,Desktop,Yes,Business
U00602,2022-09-11,Canada,Mobile,Yes,Personal
U00603,2024-01-04,India,Mobile,Yes,Personal
U00604,2022-12-23,Australia,Mobile,Yes,Business
U00605,2022-01-23,Germany,Mobile,Yes,Personal
U00606,2024-02-01,Australia,Mobile,Yes,Personal
U00607,2023-06-06,Canada,Desktop,Yes,Personal
U00608,2024-01-28,USA,Desktop,Yes,Business
U00609,2024-04-16,USA,Desktop,Yes,Personal
U00610,2022-04-10,Germany,Mobile,Yes,Personal
U00611,2024-03-12,Germany,Mobile,Yes,Personal
U00612,2022-06-29,Germany,Desktop,Yes,Personal
U00613,2022-08-11,USA,Mobile,Yes,Business
U00614,2024-02-01,Canada,Desktop,Yes,Personal
U00615,2023-10-21,Germany,Desktop,Yes,Business
U00616,2023-03-18,USA,Desktop,Yes,Personal
U00617,2023-08-31,Germany,Mobile,No,Personal
U00618,2024-02-08,Germany,Desktop,Yes,Personal
U00619,2022-11-21,Australia,Mobile,Yes,Personal
U00620,2023-05-31,Germany,Mobile,Yes,Personal
U00621,2022-01-16,USA,Mobile,Yes,Business
U00622,2024-03-02,Canada,Mobile,No,Personal
U00623,2022-12-02,USA,Mobile,No,Personal
U00624,2024-01-29,USA,Desktop,No,Personal
U00625,2022-09-15,Germany,Mobile,No,Personal
U00626,2023-05-12,Australia,Mobile,Yes,Personal
U00627,2024-06-14,UK,Mobile,Yes,Personal
U00628,2022-06-09,UK,Mobile,No,Personal
U00629,2023-04-20,UK,Mobile,Yes,Business
U00630,2024-05-01,USA,Desktop,Yes,Personal
U00631,2023-10-26,Germany,Mobile,No,Business
U00632,2023-11-21,UK,Desktop,Yes,Personal
U00633,2023-11-06,India,Desktop,Yes,Personal
U00634,2023-01-15,India,Mobile,Yes,Personal
U00635,2023-06-29,India,Mobile,No,Personal
U00636,2023-11-22,Canada,Mobile,Yes,Personal
U00637,2023-03-03,Germany,Desktop,Yes,Personal
U00638,2023-09-05,USA,Mobile,No,Business
U00639,2022-09-25,USA,Mobile,Yes,Personal
U00640,2024-04-14,Germany,Desktop,Yes,Personal
U00641,2023-07-31,Australia,Desktop,Yes,Personal
U00642,2023-02-21,Australia,Mobile,Yes,Personal
U00643,2022-06-17,Canada,Desktop,Yes,Personal
U00644,2024-04-21,Germany,Mobile,Yes,Personal
U00645,2022-02-12,Australia,Desktop,Yes,Personal
U00646,2023-07-10,Canada,Mobile,Yes,Personal
U00647,2022-10-12,UK,Mobile,Yes,Personal
U00648,2023-02-01,UK,Mobile,Yes,Personal
U00649,2022-01-12,Canada,Mobile,Yes,Personal
U00650,2023-08-30,Germany,Mobile,Yes,Business
U00651,2022-10-29,UK,Mobile,Yes,Personal
U00652,2024-06-16,Germany,Mobile,Yes,Personal
U00653,2022-09-10,Australia,Mobile,Yes,Personal
U00654,2023-05-14,UK,Desktop,Yes,Personal
U00655,2024-01-24,Australia,Mobile,Yes,Personal
U00656,2022-02-04,Germany,Mobile,Yes,Personal
U00657,2023-12-28,Germany,Desktop,Yes,Personal
U00658,2024-04-28,India,Mobile,Yes,Personal
U00659,2022-03-31,Canada,Desktop,Yes,Personal
U00660,2024-02-15,USA,Desktop,No,Business
U00661,2023-08-28,Canada,Mobile,No,Business
U00662,2023-08-25,Germany,Desktop,Yes,Personal
U00663,2023-02-22,Germany,Mobile,Yes,Personal
U00664,2022-04-25,Canada,Mobile,Yes,Personal
U00665,2023-09-09,Germany,Mobile,Yes,Business
U00666,2022-07-15,Australia,Mobile,Yes,Business
U00667,2024-04-05,UK,Mobile,No,Personal
U00668,2023-05-16,Germany,Desktop,No,Business
U00669,2023-09-18,Canada,Mobile,Yes,Personal
U00670,2023-05-08,Canada,Desktop,Yes,Personal
U00671,2022-03-16,Canada,Desktop,Yes,Personal
U00672,2023-02-17,India,Desktop,Yes,Personal
U00673,2023-01-11,Australia,Mobile,Yes,Personal
U00674,2023-02-24,Australia,Mobile,Yes,Personal
U00675,2023-12-30,India,Desktop,Yes,Personal
U00676,2022-10-04,Australia,Desktop,Yes,Personal
U00677,2024-01-31,India,Desktop,Yes,Personal
U00678,2023-11-07,Australia,Desktop,Yes,Personal
U00679,2023-01-29,India,Mobile,Yes,Personal
U00680,2024-05-18,India,Desktop,Yes,Personal
U00681,2023-04-02,Australia,Mobile,Yes,Personal
U00682,2022-07-11,India,Mobile,No,Personal
U00683,2024-01-09,Australia,Mobile,Yes,Business
U00684,2023-11-20,India,Desktop,Yes,Business
U00685,2022-04-09,Canada,Desktop,Yes,Personal
U00686,2023-07-02,USA,Mobile,Yes,Personal
U00687,2022-04-06,Australia,Mobile,Yes,Personal
U00688,2023-10-26,India,Desktop,Yes,Personal
U00689,2023-10-25,Canada,Mobile,No,Business
U00690,2022-07-09,USA,Mobile,Yes,Personal
U00691,2024-01-06,India,Mobile,Yes,Personal
U00692,2022-02-06,USA,Mobile,Yes,Business
U00693,2024-02-19,Australia,Desktop,Yes,Personal
U00694,2023-01-04,USA,Mobile,No,Personal
U00695,2023-11-26,UK,Mobile,Yes,Personal
U00696,2023-06-09,Germany,Mobile,Yes,Personal
U00697,2022-10-06,UK,Mobile,Yes,Personal
U00698,2022-08-05,Australia,Mobile,Yes,Personal
U00699,2024-05-16,Australia,Desktop,Yes,Personal
U00700,2024-05-22,USA,Desktop,Yes,Personal
U00701,2024-03-08,Canada,Desktop,Yes,Personal
U00702,2022-09-30,India,Desktop,Yes,Personal
U00703,2024-05-30,Germany,Mobile,Yes,Personal
U00704,2022-03-03,India,Mobile,Yes,Personal
U00705,2023-08-19,Canada,Mobile,No,Personal
U00706,2024-05-29,Australia,Mobile,Yes,Business
U00707,2023-12-30,Germany,Mobile,Yes,Personal
U00708,2022-12-08,UK,Mobile,Yes,Business
U00709,2023-02-01,Australia,Mobile,Yes,Personal
U00710,2023-11-30,Australia,Mobile,Yes,Business
U00711,2022-01-19,USA,Mobile,No,Personal
U00712,2022-06-26,Canada,Mobile,Yes,Personal
U00713,2023-09-04,USA,Mobile,No,Personal
U00714,2023-01-31,USA,Mobile,Yes,Personal
U00715,2023-03-21,India,Mobile,No,Personal
U00716,2022-08-21,Australia,Mobile,Yes,Personal
U00717,2022-03-17,Canada,Desktop,Yes,Personal
U00718,2022-09-22,USA,Mobile,Yes,Personal
U00719,2023-03-31,UK,Mobile,Yes,Personal
U00720,2024-03-06,Germany,Mobile,No,Personal
U00721,2023-12-19,Canada,Mobile,Yes,Personal
U00722,2024-01-05,India,Mobile,Yes,Personal
U00723,2023-01-19,Canada,Mobile,No,Personal
U00724,2023-07-18,Australia,Mobile,Yes,Personal
U00725,2024-04-30,India,Mobile,No,Personal
U00726,2023-05-21,Germany,Mobile,Yes,Personal
U00727,2023-01-02,UK,Mobile,Yes,Personal
U00728,2022-05-24,USA,Mobile,Yes,Personal
U00729,2024-06-03,Canada,Desktop,Yes,Personal
U00730,2022-03-10,India,Mobile,Yes,Business
U00731,2022-04-09,Germany,Mobile,Yes,Business
U00732,2023-01-31,USA,Mobile,Yes,Personal
U00733,2022-01-25,Germany,Mobile,Yes,Personal
U00734,2024-06-09,UK,Mobile,Yes,Personal
U00735,2023-04-14,USA,Mobile,Yes,Business
U00736,2023-04-29,USA,Mobile,Yes,Personal
U00737,2023-07-19,USA,Mobile,No,Business
U00738,2022-05-31,India,Mobile,Yes,Personal
U00739,2022-05-24,USA,Mobile,Yes,Personal
U00740,2023-07-23,Germany,Mobile,Yes,Personal
U00741,2022-02-08,India,Mobile,Yes,Personal
U00742,2022-04-19,USA,Mobile,Yes,Personal
U00743,2023-11-24,Germany,Mobile,No,Business
U00744,2022-02-11,Germany,Mobile,Yes,Personal
U00745,2022-07-05,Canada,Mobile,No,Personal
U00746,2023-02-02,Germany,Desktop,Yes,Personal
U00747,2022-08-11,Australia,Mobile,Yes,Personal
U00748,2023-09-26,UK,Desktop,Yes,Personal
U00749,2022-05-13,USA,Mobile,Yes,Business
U00750,2022-06-12,USA,Mobile,Yes,Personal
U00751,2022-08-03,USA,Mobile,Yes,Personal
U00752,2024-01-03,Germany,Desktop,Yes,Business
U00753,2022-08-23,Germany,Desktop,Yes,Business
U00754,2024-04-22,USA,Mobile,Yes,Business
U00755,2023-10-20,Australia,Mobile,Yes,Personal
U00756,2024-01-21,India,Mobile,Yes,Personal
U00757,2023-08-11,India,Desktop,Yes,Personal
U00758,2022-01-09,UK,Mobile,Yes,Personal
U00759,2022-03-15,Canada,Mobile,Yes,Personal
U00760,2023-05-07,UK,Mobile,Yes,Personal
U00761,2022-09-10,USA,Mobile,Yes,Business
U00762,2022-08-18,USA,Mobile,Yes,Personal
U00763,2023-06-03,USA,Mobile,Yes,Personal
U00764,2022-06-23,Canada,Mobile,Yes,Personal
U00765,2023-10-15,Germany,Mobile,Yes,Personal
U00766,2022-06-17,Canada,Mobile,No,Personal
U00767,2022-06-19,UK,Mobile,Yes,Personal
U00768,2023-01-28,Germany,Mobile,Yes,Business
U00769,2024-03-05,Germany,Desktop,Yes,Personal
U00770,2023-09-26,UK,Mobile,Yes,Personal
U00771,2022-07-13,Germany,Mobile,Yes,Business
U00772,2023-06-01,India,Desktop,Yes,Personal
U00773,2022-01-29,UK,Desktop,Yes,Business
U00774,2022-06-14,UK,Desktop,Yes,Business
U00775,2023-02-26,India,Mobile,Yes,Business
U00776,2022-12-05,Canada,Mobile,Yes,Personal
U00777,2023-10-10,Canada,Mobile,Yes,Personal
U00778,2023-05-11,Canada,Mobile,Yes,Personal
U00779,2022-12-31,Germany,Mobile,Yes,Personal
U00780,2024-04-12,India,Mobile,Yes,Personal
U00781,2022-12-08,UK,Mobile,Yes,Personal
U00782,2023-05-15,UK,Mobile,Yes,Personal
U00783,2023-10-19,UK,Mobile,Yes,Personal
U00784,2023-05-26,Germany,Mobile,Yes,Personal
U00785,2022-11-23,Germany,Mobile,Yes,Personal
U00786,2022-08-05,Australia,Mobile,Yes,Personal
U00787,2022-10-28,Canada,Mobile,Yes,Personal
U00788,2022-05-12,Australia,Desktop,No,Personal
U00789,2024-03-14,Australia,Mobile,Yes,Personal
U00790,2022-03-11,Germany,Desktop,Yes,Personal
U00791,2022-09-09,Canada,Mobile,Yes,Personal
U00792,2023-02-19,Canada,Mobile,Yes,Personal
U00793,2024-02-26,UK,Mobile,Yes,Personal
U00794,2023-03-21,Germany,Mobile,Yes,Personal
U00795,2024-05-25,Canada,Mobile,Yes,Personal
U00796,2022-07-01,Australia,Mobile,Yes,Personal
U00797,2022-06-16,India,Mobile,Yes,Business
U00798,2022-04-01,India,Mobile,Yes,Personal
U00799,2023-12-15,Germany,Mobile,Yes,Business
U00800,2024-05-07,UK,Mobile,No,Personal
U00801,2023-06-15,UK,Mobile,Yes,Personal
U00802,2022-02-08,Canada,Desktop,Yes,Personal
U00803,2022-05-06,Germany,Desktop,Yes,Personal
U00804,2023-03-27,India,Desktop,No,Personal
U00805,2022-06-22,Australia,Mobile,Yes,Personal
U00806,2023-10-15,Canada,Desktop,Yes,Personal
U00807,2024-01-24,Australia,Desktop,No,Personal
U00808,2022-08-08,Canada,Mobile,Yes,Business
U00809,2023-09-30,USA,Mobile,Yes,Business
U00810,2022-02-27,Australia,Desktop,No,Personal
U00811,2023-10-22,Germany,Desktop,Yes,Personal
U00812,2023-04-21,Australia,Mobile,Yes,Personal
U00813,2023-04-01,Australia,Mobile,No,Personal
U00814,2024-04-08,Canada,Desktop,Yes,Business
U00815,2024-06-13,India,Mobile,Yes,Personal
U00816,2022-12-27,USA,Mobile,Yes,Personal
U00817,2022-01-01,Australia,Desktop,No,Personal
U00818,2023-01-22,India,Desktop,No,Personal
U00819,2022-12-14,UK,Desktop,Yes,Personal
U00820,2022-07-09,USA,Mobile,Yes,Personal
U00821,2023-05-20,USA,Mobile,Yes,Personal
U00822,2022-07-10,Canada,Desktop,No,Personal
U00823,2023-05-23,Australia,Mobile,Yes,Personal
U00824,2023-01-04,UK,Desktop,No,Business
U00825,2023-02-13,Canada,Mobile,Yes,Personal
U00826,2024-04-03,Germany,Mobile,Yes,Personal
U00827,2022-04-27,India,Mobile,Yes,Personal
U00828,2022-05-14,India,Mobile,Yes,Personal
U00829,2022-02-27,Canada,Mobile,Yes,Personal
U00830,2023-07-10,India,Mobile,No,Personal
U00831,2023-11-16,Australia,Mobile,Yes,Personal
U00832,2023-11-03,India,Mobile,No,Personal
U00833,2022-06-22,Australia,Desktop,Yes,Personal
U00834,2024-04-08,Germany,Mobile,Yes,Business
U00835,2024-03-25,UK,Mobile,Yes,Personal
U00836,2022-05-29,USA,Mobile,No,Business
U00837,2022-03-21,Canada,Mobile,Yes,Personal
U00838,2024-06-04,Canada,Mobile,Yes,Business
U00839,2022-08-01,Australia,Mobile,Yes,Personal
U00840,2022-07-22,Germany,Mobile,Yes,Personal
U00841,2024-02-03,Germany,Mobile,Yes,Personal
U00842,2022-08-17,USA,Mobile,Yes,Personal
U00843,2023-11-07,UK,Desktop,Yes,Personal
U00844,2022-08-15,Canada,Desktop,Yes,Personal
U00845,2023-10-21,Australia,Mobile,Yes,Personal
U00846,2023-06-16,Germany,Mobile,Yes,Personal
U00847,2023-03-17,Canada,Desktop,Yes,Personal
U00848,2023-02-06,Australia,Mobile,Yes,Personal
U00849,2022-02-16,India,Mobile,Yes,Personal
U00850,2022-08-21,Canada,Mobile,Yes,Personal
U00851,2022-11-01,UK,Desktop,Yes,Business
U00852,2023-06-10,Australia,Desktop,Yes,Personal
U00853,2022-05-23,UK,Mobile,Yes,Personal
U00854,2023-02-19,Canada,Mobile,Yes,Personal
U00855,2023-05-28,India,Desktop,Yes,Personal
U00856,2023-01-08,UK,Mobile,No,Personal
U00857,2023-07-20,Germany,Mobile,Yes,Business
U00858,2024-06-04,Australia,Mobile,Yes,Personal
U00859,2022-09-16,Canada,Desktop,Yes,Personal
U00860,2023-10-18,India,Mobile,Yes,Personal
U00861,2023-04-16,Germany,Desktop,No,Personal
U00862,2022-01-12,Canada,Mobile,Yes,Personal
U00863,2022-11-26,India,Mobile,Yes,Personal
U00864,2024-01-06,Germany,Mobile,Yes,Business
U00865,2024-02-23,UK,Desktop,Yes,Personal
U00866,2022-12-24,Canada,Mobile,No,Personal
U00867,2023-02-12,Canada,Mobile,Yes,Business
U00868,2023-10-30,UK,Mobile,No,Personal
U00869,2023-01-08,USA,Mobile,Yes,Personal
U00870,2022-01-08,Germany,Desktop,No,Personal
U00871,2022-05-02,UK,Mobile,Yes,Business
U00872,2022-12-14,Canada,Mobile,Yes,Personal
U00873,2023-11-07,Germany,Mobile,Yes,Personal
U00874,2022-03-31,Germany,Mobile,No,Personal
U00875,2023-10-10,USA,Desktop,Yes,Personal
U00876,2023-11-29,Canada,Mobile,Yes,Personal
U00877,2022-11-12,India,Mobile,Yes,Personal
U00878,2022-06-27,USA,Mobile,No,Personal
U00879,2023-06-24,USA,Mobile,No,Personal
U00880,2024-01-02,India,Mobile,Yes,Personal
U00881,2024-05-18,India,Mobile,No,Personal
U00882,2022-02-10,USA,Desktop,Yes,Personal
U00883,2024-01-10,Germany,Mobile,No,Personal
U00884,2023-12-05,UK,Mobile,No,Personal
U00885,2023-05-17,UK,Mobile,Yes,Personal
U00886,2022-05-25,USA,Mobile,Yes,Personal
U00887,2022-07-20,Germany,Mobile,Yes,Personal
U00888,2023-12-25,India,Mobile,No,Personal
U00889,2023-04-06,Australia,Mobile,Yes,Personal
U00890,2024-01-02,USA,Mobile,Yes,Personal
U00891,2024-01-22,Canada,Desktop,Yes,Personal
U00892,2023-07-12,Germany,Mobile,Yes,Personal
U00893,2023-07-01,Canada,Desktop,No,Personal
U00894,2022-09-10,Canada,Mobile,Yes,Personal
U00895,2023-01-25,USA,Mobile,Yes,Personal
U00896,2023-08-17,Germany,Mobile,No,Business
U00897,2024-06-01,Canada,Mobile,Yes,Business
U00898,2022-09-13,Germany,Mobile,Yes,Personal
U00899,2023-12-10,UK,Mobile,No,Personal
U00900,2024-03-25,Australia,Mobile,Yes,Personal
U00901,2023-03-26,Canada,Mobile,Yes,Business
U00902,2022-01-10,Canada,Mobile,Yes,Personal
U00903,2024-04-03,Germany,Mobile,No,Personal
U00904,2024-03-08,Australia,Mobile,Yes,Personal
U00905,2022-08-30,UK,Mobile,Yes,Personal
U00906,2022-09-08,Canada,Desktop,No,Personal
U00907,2024-05-26,USA,Desktop,Yes,Personal
U00908,2022-01-05,Germany,Mobile,Yes,Personal
U00909,2022-04-29,Germany,Mobile,Yes,Personal
U00910,2024-03-11,Canada,Mobile,No,Personal
U00911,2023-01-09,UK,Desktop,Yes,Personal
U00912,2022-03-06,Canada,Desktop,Yes,Personal
U00913,2022-05-26,India,Mobile,No,Personal
U00914,2022-08-12,Canada,Desktop,Yes,Personal
U00915,2022-08-27,Australia,Mobile,Yes,Personal
U00916,2022-06-26,Australia,Desktop,Yes,Personal
U00917,2024-02-18,India,Mobile,Yes,Personal
U00918,2024-05-02,Australia,Mobile,Yes,Personal
U00919,2022-10-09,Australia,Desktop,Yes,Business
U00920,2022-03-04,USA,Mobile,Yes,Personal
U00921,2022-08-05,Germany,Desktop,Yes,Business
U00922,2024-05-03,Australia,Mobile,No,Personal
U00923,2024-04-06,Germany,Mobile,Yes,Business
U00924,2024-03-05,UK,Desktop,Yes,Personal
U00925,2023-11-20,Canada,Mobile,Yes,Personal
U00926,2023-04-06,USA,Mobile,Yes,Personal
U00927,2023-09-02,India,Mobile,Yes,Personal
U00928,2022-04-15,UK,Desktop,Yes,Business
U00929,2022-04-09,USA,Desktop,No,Personal
U00930,2023-05-26,USA,Mobile,Yes,Personal
U00931,2023-01-20,India,Mobile,Yes,Personal
U00932,2023-02-09,India,Mobile,Yes,Personal
U00933,2024-04-02,Germany,Mobile,Yes,Personal
U00934,2023-06-02,Canada,Desktop,Yes,Personal
U00935,2023-04-21,UK,Mobile,Yes,Personal
U00936,2023-12-10,Canada,Mobile,No,Personal
U00937,2024-05-12,UK,Mobile,No,Personal
U00938,2023-10-07,USA,Desktop,No,Personal
U00939,2024-05-19,Australia,Mobile,Yes,Business
U00940,2024-02-10,Australia,Desktop,Yes,Personal
U00941,2023-03-13,India,Mobile,Yes,Business
U00942,2022-01-23,India,Desktop,Yes,Personal
U00943,2023-07-19,USA,Mobile,Yes,Personal
U00944,2023-11-08,USA,Mobile,No,Personal
U00945,2023-12-15,UK,Mobile,Yes,Business
U00946,2023-04-03,USA,Mobile,Yes,Personal
U00947,2022-03-24,UK,Mobile,Yes,Personal
U00948,2022-05-25,Canada,Desktop,No,Personal
U00949,2022-03-26,India,Mobile,Yes,Personal
U00950,2022-03-19,India,Desktop,Yes,Personal
U00951,2023-04-02,Australia,Mobile,Yes,Personal
U00952,2024-05-27,Australia,Mobile,Yes,Personal
U00953,2022-01-01,India,Desktop,No,Personal
U00954,2022-02-20,Canada,Desktop,Yes,Personal
U00955,2023-11-16,Canada,Mobile,No,Business
U00956,2023-12-18,Germany,Mobile,Yes,Personal
U00957,2024-02-11,UK,Desktop,Yes,Personal
U00958,2023-03-22,Australia,Desktop,Yes,Personal
U00959,2023-03-25,UK,Desktop,Yes,Personal
U00960,2024-05-30,Australia,Desktop,Yes,Personal
U00961,2023-05-03,Germany,Mobile,Yes,Business
U00962,2024-03-10,India,Desktop,Yes,Personal
U00963,2022-02-03,UK,Mobile,Yes,Personal
U00964,2022-12-14,Australia,Mobile,Yes,Personal
U00965,2022-04-05,UK,Mobile,Yes,Personal
U00966,2022-03-13,India,Mobile,Yes,Personal
U00967,2023-07-05,USA,Mobile,Yes,Personal
U00968,2022-06-03,Australia,Mobile,Yes,Personal
U00969,2022-09-07,USA,Mobile,No,Personal
U00970,2023-11-05,Germany,Mobile,Yes,Business
U00971,2023-03-14,Canada,Mobile,No,Personal
U00972,2022-04-28,UK,Mobile,Yes,Personal
U00973,2024-02-10,Australia,Mobile,Yes,Personal
U00974,2024-06-09,UK,Desktop,Yes,Personal
U00975,2022-11-02,Germany,Mobile,Yes,Personal
U00976,2022-09-25,Germany,Mobile,No,Personal
U00977,2022-02-23,UK,Desktop,Yes,Personal
U00978,2022-08-24,Australia,Mobile,Yes,Business
U00979,2023-01-24,India,Mobile,Yes,Business
U00980,2024-01-04,India,Mobile,No,Personal
U00981,2024-02-02,Canada,Desktop,Yes,Personal
U00982,2024-04-04,UK,Desktop,No,Personal
U00983,2023-02-05,UK,Mobile,Yes,Personal
U00984,2023-09-16,Australia,Desktop,Yes,Personal
U00985,2024-02-06,UK,Desktop,Yes,Business
U00986,2022-10-30,Australia,Mobile,Yes,Personal
U00987,2022-07-26,UK,Mobile,Yes,Personal
U00988,2022-08-17,Germany,Desktop,Yes,Personal
U00989,2024-05-02,USA,Mobile,Yes,Business
U00990,2023-08-01,UK,Mobile,Yes,Business
U00991,2022-03-16,USA,Mobile,Yes,Personal
U00992,2023-03-11,India,Mobile,Yes,Personal
U00993,2022-04-13,Canada,Mobile,No,Personal
U00994,2023-02-26,India,Mobile,No,Personal
U00995,2023-12-05,UK,Mobile,Yes,Personal
U00996,2024-02-03,Australia,Desktop,No,Personal
U00997,2024-01-08,India,Mobile,No,Personal
U00998,2024-03-16,Germany,Mobile,Yes,Business
U00999,2022-11-02,USA,Desktop,Yes,Business
U01000,2022-04-08,Australia,Desktop,Yes,Personal
U01001,2024-04-29,Australia,Mobile,No,Personal
U01002,2024-03-08,UK,Mobile,No,Personal
U01003,2022-12-01,Germany,Mobile,Yes,Personal
U01004,2024-05-08,USA,Desktop,Yes,Personal
U01005,2023-03-11,Germany,Mobile,Yes,Personal
U01006,2023-03-23,India,Mobile,Yes,Personal
U01007,2022-11-04,UK,Desktop,Yes,Personal
U01008,2022-09-06,Australia,Mobile,Yes,Personal
U01009,2022-06-15,Australia,Desktop,Yes,Personal
U01010,2023-04-26,India,Mobile,Yes,Personal
